Java HotSpot(TM) 64-Bit Server VM (25.111-b14) for windows-amd64 JRE (1.8.0_111-b14), built on Sep 22 2016 19:24:05 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 15674836k(11331508k free), swap 16657876k(11949664k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
6.655: [GC (Allocation Failure) 6.655: [DefNew: 959K->64K(960K), 0.0006418 secs] 82496K->81824K(524224K), 0.0006669 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.658: [GC (Allocation Failure) 6.658: [DefNew: 960K->63K(960K), 0.0006172 secs] 82760K->82097K(524224K), 0.0006443 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.660: [GC (Allocation Failure) 6.660: [DefNew: 959K->64K(960K), 0.0007538 secs] 83029K->82384K(524224K), 0.0007932 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.663: [GC (Allocation Failure) 6.663: [DefNew: 960K->64K(960K), 0.0007159 secs] 83320K->82668K(524224K), 0.0007741 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.665: [GC (Allocation Failure) 6.665: [DefNew: 960K->63K(960K), 0.0005933 secs] 83610K->82939K(524224K), 0.0006224 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.668: [GC (Allocation Failure) 6.668: [DefNew: 959K->63K(960K), 0.0005682 secs] 83880K->83206K(524224K), 0.0005916 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.671: [GC (Allocation Failure) 6.671: [DefNew: 959K->64K(960K), 0.0006232 secs] 84147K->83471K(524224K), 0.0006535 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.673: [GC (Allocation Failure) 6.673: [DefNew: 960K->63K(960K), 0.0005865 secs] 84417K->83732K(524224K), 0.0006070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.676: [GC (Allocation Failure) 6.676: [DefNew: 959K->63K(960K), 0.0006828 secs] 84670K->84021K(524224K), 0.0007167 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.679: [GC (Allocation Failure) 6.679: [DefNew: 959K->64K(960K), 0.0007433 secs] 84963K->84287K(524224K), 0.0007763 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.681: [GC (Allocation Failure) 6.681: [DefNew: 960K->63K(960K), 0.0011743 secs] 85213K->84583K(524224K), 0.0012157 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.685: [GC (Allocation Failure) 6.685: [DefNew: 959K->64K(960K), 0.0007473 secs] 85514K->84869K(524224K), 0.0007735 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.688: [GC (Allocation Failure) 6.688: [DefNew: 960K->63K(960K), 0.0005984 secs] 85814K->85130K(524224K), 0.0006275 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.690: [GC (Allocation Failure) 6.690: [DefNew: 959K->64K(960K), 0.0007296 secs] 86056K->85433K(524224K), 0.0007658 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.694: [GC (Allocation Failure) 6.694: [DefNew: 960K->63K(960K), 0.0006389 secs] 86371K->85703K(524224K), 0.0006677 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.697: [GC (Allocation Failure) 6.697: [DefNew: 959K->64K(960K), 0.0006207 secs] 86646K->85966K(524224K), 0.0006458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.699: [GC (Allocation Failure) 6.699: [DefNew: 960K->64K(960K), 0.0006552 secs] 86903K->86246K(524224K), 0.0006805 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.702: [GC (Allocation Failure) 6.702: [DefNew: 960K->63K(960K), 0.0006828 secs] 87177K->86533K(524224K), 0.0007148 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.704: [GC (Allocation Failure) 6.704: [DefNew: 959K->63K(960K), 0.0006529 secs] 87477K->86797K(524224K), 0.0006803 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.707: [GC (Allocation Failure) 6.707: [DefNew: 959K->63K(960K), 0.0006928 secs] 87724K->87089K(524224K), 0.0007267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.710: [GC (Allocation Failure) 6.710: [DefNew: 959K->63K(960K), 0.0007387 secs] 88009K->87402K(524224K), 0.0007761 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.712: [GC (Allocation Failure) 6.712: [DefNew: 959K->63K(960K), 0.0007176 secs] 88331K->87693K(524224K), 0.0011133 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.715: [GC (Allocation Failure) 6.716: [DefNew: 959K->63K(960K), 0.0012981 secs] 88612K->88009K(524224K), 0.0013542 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.719: [GC (Allocation Failure) 6.719: [DefNew: 959K->63K(960K), 0.0008718 secs] 88922K->88335K(524224K), 0.0009129 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.722: [GC (Allocation Failure) 6.722: [DefNew: 959K->64K(960K), 0.0007079 secs] 89271K->88617K(524224K), 0.0007427 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.725: [GC (Allocation Failure) 6.725: [DefNew: 960K->63K(960K), 0.0006706 secs] 89553K->88902K(524224K), 0.0006982 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.727: [GC (Allocation Failure) 6.727: [DefNew: 959K->63K(960K), 0.0006409 secs] 89845K->89166K(524224K), 0.0006631 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.730: [GC (Allocation Failure) 6.730: [DefNew: 959K->64K(960K), 0.0006497 secs] 90105K->89440K(524224K), 0.0006731 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.733: [GC (Allocation Failure) 6.733: [DefNew: 960K->64K(960K), 0.0007438 secs] 90356K->89756K(524224K), 0.0007812 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.735: [GC (Allocation Failure) 6.735: [DefNew: 960K->63K(960K), 0.0006161 secs] 90702K->90018K(524224K), 0.0006432 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.738: [GC (Allocation Failure) 6.738: [DefNew: 959K->63K(960K), 0.0006429 secs] 90959K->90288K(524224K), 0.0006663 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.741: [GC (Allocation Failure) 6.741: [DefNew: 959K->63K(960K), 0.0007450 secs] 91213K->90580K(524224K), 0.0007815 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.743: [GC (Allocation Failure) 6.743: [DefNew: 959K->63K(960K), 0.0006868 secs] 91516K->90864K(524224K), 0.0007113 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.746: [GC (Allocation Failure) 6.746: [DefNew: 959K->63K(960K), 0.0006743 secs] 91800K->91142K(524224K), 0.0006985 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.749: [GC (Allocation Failure) 6.749: [DefNew: 959K->63K(960K), 0.0006740 secs] 92083K->91409K(524224K), 0.0007062 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.751: [GC (Allocation Failure) 6.751: [DefNew: 959K->63K(960K), 0.0007487 secs] 92337K->91708K(524224K), 0.0007806 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.755: [GC (Allocation Failure) 6.755: [DefNew: 959K->63K(960K), 0.0007769 secs] 92635K->92004K(524224K), 0.0008120 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.758: [GC (Allocation Failure) 6.758: [DefNew: 959K->63K(960K), 0.0006894 secs] 92946K->92275K(524224K), 0.0007130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.760: [GC (Allocation Failure) 6.760: [DefNew: 959K->63K(960K), 0.0006178 secs] 93219K->92533K(524224K), 0.0006440 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.763: [GC (Allocation Failure) 6.763: [DefNew: 959K->63K(960K), 0.0006440 secs] 93474K->92812K(524224K), 0.0006660 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.765: [GC (Allocation Failure) 6.765: [DefNew: 959K->64K(960K), 0.0005984 secs] 93752K->93074K(524224K), 0.0006212 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.768: [GC (Allocation Failure) 6.768: [DefNew: 960K->63K(960K), 0.0006324 secs] 94013K->93347K(524224K), 0.0006555 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.771: [GC (Allocation Failure) 6.771: [DefNew: 959K->63K(960K), 0.0006395 secs] 94288K->93615K(524224K), 0.0006620 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.773: [GC (Allocation Failure) 6.773: [DefNew: 959K->64K(960K), 0.0008316 secs] 94548K->93905K(524224K), 0.0008736 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.776: [GC (Allocation Failure) 6.776: [DefNew: 960K->63K(960K), 0.0007424 secs] 94831K->94199K(524224K), 0.0007789 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.779: [GC (Allocation Failure) 6.779: [DefNew: 959K->64K(960K), 0.0006110 secs] 95143K->94462K(524224K), 0.0006329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.781: [GC (Allocation Failure) 6.781: [DefNew: 960K->63K(960K), 0.0007837 secs] 95405K->94724K(524224K), 0.0008217 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.784: [GC (Allocation Failure) 6.785: [DefNew: 959K->64K(960K), 0.0006934 secs] 95653K->95024K(524224K), 0.0007282 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.788: [GC (Allocation Failure) 6.788: [DefNew: 960K->63K(960K), 0.0006364 secs] 95967K->95287K(524224K), 0.0006640 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.790: [GC (Allocation Failure) 6.790: [DefNew: 959K->63K(960K), 0.0006671 secs] 96224K->95565K(524224K), 0.0006931 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.793: [GC (Allocation Failure) 6.793: [DefNew: 959K->64K(960K), 0.0006654 secs] 96496K->95855K(524224K), 0.0006902 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.796: [GC (Allocation Failure) 6.796: [DefNew: 960K->64K(960K), 0.0006882 secs] 96790K->96130K(524224K), 0.0007136 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.798: [GC (Allocation Failure) 6.798: [DefNew: 960K->64K(960K), 0.0006472 secs] 97069K->96397K(524224K), 0.0006706 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.801: [GC (Allocation Failure) 6.801: [DefNew: 960K->63K(960K), 0.0008242 secs] 97309K->96728K(524224K), 0.0008679 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.803: [GC (Allocation Failure) 6.803: [DefNew: 959K->64K(960K), 0.0007689 secs] 97661K->97019K(524224K), 0.0008000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.806: [GC (Allocation Failure) 6.806: [DefNew: 960K->64K(960K), 0.0008938 secs] 97954K->97334K(524224K), 0.0009460 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.810: [GC (Allocation Failure) 6.810: [DefNew: 960K->63K(960K), 0.0008676 secs] 98245K->97685K(524224K), 0.0009143 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.812: [GC (Allocation Failure) 6.812: [DefNew: 959K->63K(960K), 0.0007581 secs] 98627K->97950K(524224K), 0.0007829 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.815: [GC (Allocation Failure) 6.815: [DefNew: 959K->64K(960K), 0.0008043 secs] 98869K->98297K(524224K), 0.0008502 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.818: [GC (Allocation Failure) 6.818: [DefNew: 960K->64K(960K), 0.0007413 secs] 99235K->98570K(524224K), 0.0007678 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.820: [GC (Allocation Failure) 6.821: [DefNew: 960K->63K(960K), 0.0005685 secs] 99518K->98829K(524224K), 0.0005896 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.823: [GC (Allocation Failure) 6.823: [DefNew: 959K->64K(960K), 0.0005836 secs] 99772K->99096K(524224K), 0.0006038 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.826: [GC (Allocation Failure) 6.826: [DefNew: 960K->63K(960K), 0.0006115 secs] 100040K->99360K(524224K), 0.0006324 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.828: [GC (Allocation Failure) 6.828: [DefNew: 959K->63K(960K), 0.0007196 secs] 100301K->99631K(524224K), 0.0007550 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.831: [GC (Allocation Failure) 6.831: [DefNew: 959K->64K(960K), 0.0014084 secs] 100560K->99926K(524224K), 0.0014532 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.834: [GC (Allocation Failure) 6.834: [DefNew: 960K->63K(960K), 0.0007678 secs] 100851K->100224K(524224K), 0.0008083 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.837: [GC (Allocation Failure) 6.837: [DefNew: 959K->63K(960K), 0.0006389 secs] 101163K->100499K(524224K), 0.0006629 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.840: [GC (Allocation Failure) 6.840: [DefNew: 959K->64K(960K), 0.0006324 secs] 101443K->100768K(524224K), 0.0006577 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.842: [GC (Allocation Failure) 6.842: [DefNew: 960K->63K(960K), 0.0006412 secs] 101704K->101048K(524224K), 0.0006660 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.845: [GC (Allocation Failure) 6.845: [DefNew: 959K->63K(960K), 0.0006398 secs] 101989K->101312K(524224K), 0.0006657 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.849: [GC (Allocation Failure) 6.849: [DefNew: 959K->63K(960K), 0.0012473 secs] 102248K->101596K(524224K), 0.0012944 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.851: [GC (Allocation Failure) 6.851: [DefNew: 959K->63K(960K), 0.0007772 secs] 102521K->101898K(524224K), 0.0008131 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.854: [GC (Allocation Failure) 6.854: [DefNew: 959K->63K(960K), 0.0006218 secs] 102841K->102166K(524224K), 0.0006449 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.857: [GC (Allocation Failure) 6.857: [DefNew: 959K->63K(960K), 0.0006851 secs] 103101K->102446K(524224K), 0.0007110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.859: [GC (Allocation Failure) 6.859: [DefNew: 959K->63K(960K), 0.0008299 secs] 103380K->102730K(524224K), 0.0008659 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.863: [GC (Allocation Failure) 6.863: [DefNew: 959K->64K(960K), 0.0007293 secs] 103669K->103006K(524224K), 0.0007604 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.866: [GC (Allocation Failure) 6.866: [DefNew: 960K->64K(960K), 0.0007855 secs] 103945K->103280K(524224K), 0.0008257 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.868: [GC (Allocation Failure) 6.868: [DefNew: 960K->63K(960K), 0.0006580 secs] 104210K->103569K(524224K), 0.0006882 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.871: [GC (Allocation Failure) 6.871: [DefNew: 959K->63K(960K), 0.0006971 secs] 104509K->103849K(524224K), 0.0007225 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.873: [GC (Allocation Failure) 6.873: [DefNew: 959K->64K(960K), 0.0006617 secs] 104790K->104117K(524224K), 0.0006845 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.876: [GC (Allocation Failure) 6.876: [DefNew: 960K->63K(960K), 0.0007900 secs] 105041K->104422K(524224K), 0.0008265 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.879: [GC (Allocation Failure) 6.879: [DefNew: 959K->63K(960K), 0.0006460 secs] 105360K->104694K(524224K), 0.0006737 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.881: [GC (Allocation Failure) 6.881: [DefNew: 959K->63K(960K), 0.0007128 secs] 105636K->104959K(524224K), 0.0007461 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.884: [GC (Allocation Failure) 6.884: [DefNew: 959K->63K(960K), 0.0007187 secs] 105876K->105274K(524224K), 0.0007512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.888: [GC (Allocation Failure) 6.888: [DefNew: 959K->63K(960K), 0.0006178 secs] 106221K->105535K(524224K), 0.0006449 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.890: [GC (Allocation Failure) 6.890: [DefNew: 959K->63K(960K), 0.0006455 secs] 106476K->105808K(524224K), 0.0006734 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.893: [GC (Allocation Failure) 6.893: [DefNew: 959K->64K(960K), 0.0006731 secs] 106741K->106096K(524224K), 0.0006962 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.896: [GC (Allocation Failure) 6.896: [DefNew: 960K->63K(960K), 0.0007994 secs] 107018K->106408K(524224K), 0.0008362 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.898: [GC (Allocation Failure) 6.898: [DefNew: 959K->63K(960K), 0.0006954 secs] 107350K->106681K(524224K), 0.0007327 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.901: [GC (Allocation Failure) 6.901: [DefNew: 959K->63K(960K), 0.0007005 secs] 107616K->106970K(524224K), 0.0007264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.903: [GC (Allocation Failure) 6.903: [DefNew: 959K->63K(960K), 0.0006899 secs] 107908K->107238K(524224K), 0.0007182 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.906: [GC (Allocation Failure) 6.906: [DefNew: 959K->63K(960K), 0.0008713 secs] 108176K->107516K(524224K), 0.0009180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.910: [GC (Allocation Failure) 6.910: [DefNew: 959K->64K(960K), 0.0010785 secs] 108426K->107891K(524224K), 0.0011410 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.912: [GC (Allocation Failure) 6.912: [DefNew: 960K->64K(960K), 0.0008696 secs] 108813K->108202K(524224K), 0.0009092 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.916: [GC (Allocation Failure) 6.916: [DefNew: 960K->64K(960K), 0.0012827 secs] 109118K->108535K(524224K), 0.0013360 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.919: [GC (Allocation Failure) 6.919: [DefNew: 960K->63K(960K), 0.0007541 secs] 109473K->108805K(524224K), 0.0007798 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.922: [GC (Allocation Failure) 6.922: [DefNew: 959K->64K(960K), 0.0008029 secs] 109736K->109092K(524224K), 0.0008502 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.926: [GC (Allocation Failure) 6.926: [DefNew: 960K->64K(960K), 0.0008037 secs] 110009K->109410K(524224K), 0.0008436 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.928: [GC (Allocation Failure) 6.928: [DefNew: 960K->63K(960K), 0.0006258 secs] 110351K->109688K(524224K), 0.0006486 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.931: [GC (Allocation Failure) 6.931: [DefNew: 959K->63K(960K), 0.0008168 secs] 110625K->109964K(524224K), 0.0008627 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.934: [GC (Allocation Failure) 6.934: [DefNew: 959K->63K(960K), 0.0008416 secs] 110884K->110287K(524224K), 0.0008818 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.937: [GC (Allocation Failure) 6.937: [DefNew: 959K->64K(960K), 0.0008128 secs] 111220K->110568K(524224K), 0.0008488 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.940: [GC (Allocation Failure) 6.940: [DefNew: 960K->64K(960K), 0.0008770 secs] 111477K->110922K(524224K), 0.0009229 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.943: [GC (Allocation Failure) 6.944: [DefNew: 960K->63K(960K), 0.0008145 secs] 111856K->111206K(524224K), 0.0008430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.946: [GC (Allocation Failure) 6.946: [DefNew: 959K->63K(960K), 0.0007416 secs] 112141K->111484K(524224K), 0.0008100 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.949: [GC (Allocation Failure) 6.949: [DefNew: 959K->64K(960K), 0.0007062 secs] 112416K->111767K(524224K), 0.0007393 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.952: [GC (Allocation Failure) 6.952: [DefNew: 960K->63K(960K), 0.0007427 secs] 112706K->112036K(524224K), 0.0007758 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.954: [GC (Allocation Failure) 6.954: [DefNew: 959K->63K(960K), 0.0008248 secs] 112964K->112340K(524224K), 0.0008767 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.958: [GC (Allocation Failure) 6.958: [DefNew: 959K->63K(960K), 0.0007364 secs] 113275K->112632K(524224K), 0.0007632 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.960: [GC (Allocation Failure) 6.960: [DefNew: 959K->64K(960K), 0.0006440 secs] 113578K->112898K(524224K), 0.0006726 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.963: [GC (Allocation Failure) 6.963: [DefNew: 960K->63K(960K), 0.0006942 secs] 113831K->113179K(524224K), 0.0007187 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.966: [GC (Allocation Failure) 6.966: [DefNew: 959K->63K(960K), 0.0006746 secs] 114115K->113455K(524224K), 0.0006974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.968: [GC (Allocation Failure) 6.968: [DefNew: 959K->63K(960K), 0.0006851 secs] 114400K->113721K(524224K), 0.0007122 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.971: [GC (Allocation Failure) 6.971: [DefNew: 959K->63K(960K), 0.0006626 secs] 114656K->114008K(524224K), 0.0006874 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.974: [GC (Allocation Failure) 6.974: [DefNew: 959K->64K(960K), 0.0007053 secs] 114949K->114287K(524224K), 0.0007301 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.976: [GC (Allocation Failure) 6.976: [DefNew: 960K->63K(960K), 0.0008473 secs] 115208K->114596K(524224K), 0.0008918 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.979: [GC (Allocation Failure) 6.979: [DefNew: 959K->63K(960K), 0.0007641 secs] 115531K->114873K(524224K), 0.0007974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.983: [GC (Allocation Failure) 6.983: [DefNew: 959K->63K(960K), 0.0006101 secs] 115813K->115141K(524224K), 0.0006355 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.985: [GC (Allocation Failure) 6.985: [DefNew: 959K->63K(960K), 0.0008393 secs] 116064K->115466K(524224K), 0.0008761 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.988: [GC (Allocation Failure) 6.988: [DefNew: 959K->63K(960K), 0.0007994 secs] 116390K->115767K(524224K), 0.0008331 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.990: [GC (Allocation Failure) 6.990: [DefNew: 959K->64K(960K), 0.0006808 secs] 116711K->116036K(524224K), 0.0007042 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.993: [GC (Allocation Failure) 6.993: [DefNew: 960K->63K(960K), 0.0007396 secs] 116976K->116321K(524224K), 0.0007741 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.996: [GC (Allocation Failure) 6.996: [DefNew: 959K->63K(960K), 0.0006289 secs] 117264K->116595K(524224K), 0.0006546 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
6.998: [GC (Allocation Failure) 6.998: [DefNew: 959K->63K(960K), 0.0006851 secs] 117535K->116861K(524224K), 0.0007079 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.001: [GC (Allocation Failure) 7.001: [DefNew: 959K->64K(960K), 0.0008462 secs] 117775K->117189K(524224K), 0.0008909 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.005: [GC (Allocation Failure) 7.005: [DefNew: 960K->63K(960K), 0.0007601 secs] 118130K->117461K(524224K), 0.0007883 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.007: [GC (Allocation Failure) 7.007: [DefNew: 959K->63K(960K), 0.0006024 secs] 118408K->117723K(524224K), 0.0006249 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.010: [GC (Allocation Failure) 7.010: [DefNew: 959K->63K(960K), 0.0009100 secs] 118632K->118056K(524224K), 0.0009645 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.013: [GC (Allocation Failure) 7.013: [DefNew: 959K->63K(960K), 0.0008428 secs] 118969K->118368K(524224K), 0.0008872 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.016: [GC (Allocation Failure) 7.016: [DefNew: 959K->63K(960K), 0.0013485 secs] 119292K->118715K(524224K), 0.0013919 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.020: [GC (Allocation Failure) 7.020: [DefNew: 959K->64K(960K), 0.0008288 secs] 119633K->119026K(524224K), 0.0008687 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.022: [GC (Allocation Failure) 7.022: [DefNew: 960K->63K(960K), 0.0006908 secs] 119967K->119297K(524224K), 0.0007193 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.025: [GC (Allocation Failure) 7.025: [DefNew: 959K->63K(960K), 0.0005813 secs] 120236K->119566K(524224K), 0.0006044 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.028: [GC (Allocation Failure) 7.028: [DefNew: 959K->63K(960K), 0.0007110 secs] 120500K->119846K(524224K), 0.0007435 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.030: [GC (Allocation Failure) 7.030: [DefNew: 959K->63K(960K), 0.0006466 secs] 120787K->120114K(524224K), 0.0006683 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.033: [GC (Allocation Failure) 7.033: [DefNew: 959K->63K(960K), 0.0008311 secs] 121042K->120412K(524224K), 0.0008801 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.036: [GC (Allocation Failure) 7.036: [DefNew: 959K->63K(960K), 0.0008647 secs] 121329K->120745K(524224K), 0.0009029 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.038: [GC (Allocation Failure) 7.038: [DefNew: 959K->63K(960K), 0.0007267 secs] 121682K->121019K(524224K), 0.0007621 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
7.042: [GC (Allocation Failure) 7.042: [DefNew: 959K->64K(960K), 0.0006124 secs] 121965K->121282K(524224K), 0.0006412 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
